Accidents,Date,Country,Aircraft.Category,Make,Purpose.of.flight,Fatal.Injuries,Serious.Injuries,Minor.Injuries,Uninjured,Year
Accident,2011-01-29,United States,Airplane,Mooney,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-01-29,United States,Airplane,Mooney,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-01-29,United States,Airplane,MILLER GREGORY SCOTT,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-01-29,United States,Airplane,ERTZ MARK G,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-01-29,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-01-29,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-01-30,United States,Airplane,KOLB AIRCRAFT INC,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-01-30,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-01-30,United States,Airplane,Cessna,Personal,3.0,0.0,0.0,0.0,2011
Accident,2011-01-30,United States,Airplane,Cirrus,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-01-30,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2011
Accident,2011-01-30,United States,Airplane,ERCOUPE,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-01-30,United States,Airplane,OTTERBACK NICHOLAS J,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-01,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-03,United States,Airplane,AERONCA,Personal,1.0,1.0,0.0,0.0,2011
Accident,2011-02-05,United States,Airplane,Piper,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-05,United States,Airplane,Piper,Personal,0.0,1.0,0.0,1.0,2011
Accident,2011-02-06,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-02-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-02-06,United States,Airplane,BELCHER WILLIAM B II,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-06,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-02-07,United States,Airplane,Beechcraft,Personal,0.0,0.0,2.0,0.0,2011
Accident,2011-02-08,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-09,United States,Airplane,ALLARDYCE MICHAEL,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-02-10,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-10,United States,Airplane,AERONCA,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-11,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-02-12,United States,Airplane,Piper,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-02-12,United States,Airplane,BAL-AIR INC/WAYNE JOHN K,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-12,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2011
Accident,2011-02-13,United States,Airplane,KENNEDY MICHAEL M,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-02-14,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-14,United States,Airplane,BELLANCA,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-14,United States,Airplane,AMERICAN CHAMPION AIRCRAFT,Personal,0.0,0.0,2.0,0.0,2011
Accident,2011-02-14,United States,Airplane,GLOBE,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-15,United States,Airplane,TAYLORCRAFT,Personal,1.0,0.0,1.0,0.0,2011
Accident,2011-02-17,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-17,United States,Airplane,FLAGLOR TOM,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-02-17,United States,Airplane,Mooney,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-18,United States,Airplane,Cessna,Personal,2.0,0.0,2.0,0.0,2011
Accident,2011-02-18,United States,Airplane,REARWIN,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-18,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-02-19,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-02-19,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-02-22,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-23,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-23,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-02-24,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-02-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-25,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-25,United States,Airplane,AEROSTAR AIRCRAFT CORPORATION,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-26,United States,Airplane,WACO,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-26,United States,Airplane,GREAT LAKES,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-27,United States,Airplane,Cessna,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-02-27,United States,Airplane,Neefjes,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-02-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-02-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-02-27,United States,Airplane,Cessna,Personal,0.0,0.0,2.0,0.0,2011
Accident,2011-02-27,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-03-02,United States,Airplane,Piper,Personal,0.0,1.0,1.0,0.0,2011
Accident,2011-03-02,United States,Airplane,INIZIATIVE INDUSTRIALI ITALIAN,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-02,United States,Airplane,Arion Aircraft LLC,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-02,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-03,United States,Airplane,Quist,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-04,United States,Airplane,VOLIN,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-03-05,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,1.0,2011
Accident,2011-03-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-07,United States,Airplane,DIAMOND,Personal,1.0,0.0,1.0,0.0,2011
Accident,2011-03-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-07,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-03-07,United States,Airplane,MUSE,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-03-08,United States,Airplane,DOUGLAS,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-03-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-11,United States,Airplane,AERONCA,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-11,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,3.0,2011
Accident,2011-03-11,United States,Airplane,RADFORD,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-03-12,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-14,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-15,United States,Airplane,BELLANCA,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-15,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-16,United States,Airplane,Beechcraft,Personal,5.0,0.0,1.0,0.0,2011
Accident,2011-03-16,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-17,United States,Airplane,Malue,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-17,United States,Airplane,CHAMPION,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-18,United States,Airplane,COSTRUZIONI AERONAUTICHE TECNA,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-19,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-03-19,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-19,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-03-19,United States,Airplane,BROWN NARCISSE A,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-03-19,United States,Airplane,Piper,Personal,0.0,3.0,1.0,0.0,2011
Accident,2011-03-19,United States,Airplane,LUSCOMBE,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-19,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-19,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-03-19,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-19,United States,Airplane,Jennings John C,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-03-20,United States,Airplane,Cessna,Personal,0.0,2.0,0.0,0.0,2011
Accident,2011-03-20,United States,Airplane,Piper,Personal,0.0,2.0,0.0,0.0,2011
Accident,2011-03-20,United States,Airplane,Cessna,Personal,3.0,0.0,0.0,0.0,2011
Accident,2011-03-20,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-03-20,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-21,United States,Airplane,Darrow Stephen A,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-23,United States,Airplane,Cub Crafters,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-03-24,United States,Airplane,Cessna,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-03-25,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-03-25,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-25,United States,Airplane,HOLST LAWRENCE E,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-03-25,United States,Airplane,BOEING,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-03-26,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-26,United States,Airplane,NORTH AMERICAN,Personal,0.0,0.0,0.0,9.0,2011
Accident,2011-03-27,United States,Airplane,STINSON,Personal,3.0,0.0,0.0,0.0,2011
Accident,2011-03-27,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-29,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-31,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-03-31,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-03-31,United States,Airplane,Cirrus,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-01,United States,Airplane,William Wright,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-01,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-01,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-02,United States,Airplane,Piper,Personal,0.0,1.0,1.0,0.0,2011
Accident,2011-04-02,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-02,United States,Airplane,Reeves,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-03,United States,Airplane,TOMEI,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-03,United States,Airplane,NORTH AMERICAN,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-03,United States,Airplane,REPLOGLE,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-04-03,United States,Airplane,Piper,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-03,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-04,United States,Airplane,Cirrus,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-04,United States,Airplane,XTREMEAIR GMBH,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-05,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-06,United States,Airplane,ZENITH,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-06,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-07,United States,Airplane,Beechcraft,Personal,0.0,1.0,0.0,1.0,2011
Accident,2011-04-07,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-07,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-08,United States,Airplane,BARTHOLOMEW,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-08,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-09,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-09,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-09,United States,Airplane,RANS,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-10,United States,Airplane,Cessna,Personal,3.0,0.0,0.0,0.0,2011
Accident,2011-04-10,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-10,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-10,United States,Airplane,BENNETT,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-11,United States,Airplane,Mooney,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-11,United States,Airplane,WSK-MIELEC,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-12,United States,Airplane,Cessna,Personal,0.0,1.0,1.0,0.0,2011
Accident,2011-04-12,United States,Airplane,DELF TIM,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-12,United States,Airplane,Piper,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-13,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-13,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-14,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-14,United States,Airplane,AVIAT AIRCRAFT INC,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-15,United States,Airplane,Hawker-Beechcraft,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-15,United States,Airplane,WALKER J C,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-16,United States,Airplane,RANS,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-16,United States,Airplane,Piper,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-16,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-17,United States,Airplane,CLAUS RODNEY L,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-04-17,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-19,United States,Airplane,AVIAT AIRCRAFT,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-21,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-21,United States,Airplane,Dahlman-Dower,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-21,United States,Airplane,VANS,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-22,United States,Airplane,Beechcraft,Personal,4.0,0.0,0.0,0.0,2011
Accident,2011-04-23,United States,Airplane,Piper,Personal,0.0,0.0,0.0,3.0,2011
Accident,2011-04-23,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-23,United States,Airplane,Cubcrafters,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-04-23,United States,Airplane,TEW WILLIAM P,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-23,United States,Airplane,Davison,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-23,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-23,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-24,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-24,United States,Airplane,Cessna,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-04-24,United States,Airplane,Cessna,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-04-25,United States,Airplane,Piper,Personal,0.0,3.0,0.0,0.0,2011
Accident,2011-04-27,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-27,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-28,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,4.0,2011
Accident,2011-04-30,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-30,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-30,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-04-30,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-04-30,United States,Airplane,FRANKE HARRY C,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-05-01,United States,Airplane,COMBS EARL W,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-05-01,United States,Airplane,Beechcraft,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-01,United States,Airplane,Dralle (Van's Aircraft),Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-01,United States,Airplane,CHAMPION,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-02,United States,Airplane,PRICHARD KEVIN,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-05-03,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-05-03,United States,Airplane,LUSCOMBE,Personal,0.0,1.0,0.0,0.0,2011
Accident,2011-05-03,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-04,United States,Airplane,THOMAS,Personal,1.0,0.0,0.0,0.0,2011
Accident,2011-05-04,United States,Airplane,Commander Aircraft Company,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-04,United States,Airplane,PFOUTS ALFRED L,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-06,United States,Airplane,HEBERT PETER J,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-05-06,United States,Airplane,GETTEN MARVIN T,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-05-06,United States,Airplane,Piper,Personal,0.0,1.0,1.0,0.0,2011
Accident,2011-05-07,United States,Airplane,WOODWARD HAROLD L,Personal,2.0,0.0,0.0,0.0,2011
Accident,2011-05-07,United States,Airplane,Piper,Personal,0.0,4.0,0.0,0.0,2011
Accident,2011-05-07,United States,Airplane,Piper,Personal,0.0,0.0,0.0,2.0,2011
Accident,2011-05-07,United States,Airplane,Cessna,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-08,United States,Airplane,EVEKTOR-AEROTECHNIK AS,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-08,United States,Airplane,Piper,Personal,0.0,0.0,0.0,1.0,2011
Accident,2011-05-08,United States,Airplane,Unregistered,Personal,0.0,0.0,1.0,0.0,2011
Accident,2011-05-10,United States,Airplane,FLIGHT DESIGN GMBH,Personal,0.0,0.0,0.0,2.0,2011
